decision_id,episode_id,scenario_id,step_index,region_id,split,current_risk,predicted_risk,trend_code,abnormal_duration,waiting_time,data_age,distance,estimated_move_time,estimated_energy,battery_soc,switch_cost,scene_weight,reachable,counterfactual_risk_gain,ground_truth_utility,relevance_grade
scenario_2_bedroom_voc_rise_ep09_d057,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,57,B,train,20.39325627091261,21.107208,0,330.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.1400000000001,1.0,1.0,1,155.86857837662387,-0.0810037290379843,0
scenario_2_bedroom_voc_rise_ep09_d057,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,57,C,train,29.21937129491066,26.625927,0,810.0,720.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.1400000000001,1.0,1.0,1,454.46597660713087,0.6878679657428021,4
scenario_2_bedroom_voc_rise_ep09_d057,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,57,D,train,5.602886243608079,6.050397,0,0.0,0.0,0.0,0.0,0.0,0.0,83.1400000000001,0.0,1.0,1,68.37702914947158,0.0058424315555855475,3
scenario_2_bedroom_voc_rise_ep09_d060,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,60,A,train,5.0955415880377375,6.1056604,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.9000000000001,1.0,1.0,1,68.45374392466329,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep09_d060,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,60,B,train,21.53109934405949,20.628433,0,420.0,0.0,0.0,0.0,0.0,0.0,82.9000000000001,0.0,1.0,1,155.07493427269424,0.23836064307734176,3
scenario_2_bedroom_voc_rise_ep09_d060,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,60,C,train,29.080594148837,26.251673,0,900.0,810.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,82.9000000000001,1.0,1.0,1,431.8576567077241,0.6000000001405665,4
scenario_2_bedroom_voc_rise_ep09_d060,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,60,D,train,5.29159603199943,5.980887,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.9000000000001,1.0,1.0,1,70.58791687065127,-0.3062593045703498,0
scenario_2_bedroom_voc_rise_ep09_d063,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,63,A,train,7.647240937399906,6.2375345,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.66000000000011,1.0,1.0,1,70.4624969917545,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep09_d063,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,63,B,train,21.372041302015997,19.264837,0,510.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,82.66000000000011,1.0,1.0,1,152.18841489409897,-0.15966726481178367,0
scenario_2_bedroom_voc_rise_ep09_d063,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,63,C,train,27.66131540865464,25.429243,0,990.0,900.0,0.0,0.0,0.0,0.0,82.66000000000011,0.0,1.0,1,410.5157065007977,0.9999999999970594,4
scenario_2_bedroom_voc_rise_ep09_d063,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,63,D,train,6.069442976605456,5.9789605,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.66000000000011,1.0,1.0,1,72.46993540513063,-0.3062287274860485,0
scenario_2_bedroom_voc_rise_ep09_d066,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,66,A,train,5.948410039105399,6.24909,0,0.0,0.0,0.0,0.0,0.0,0.0,82.42000000000012,0.0,1.0,1,72.16961616817093,0.0,0
scenario_2_bedroom_voc_rise_ep09_d066,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,66,B,train,20.962036984652123,17.722221,-1,600.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.42000000000012,1.0,1.0,1,149.27746607560812,-0.06980904854281003,0
scenario_2_bedroom_voc_rise_ep09_d066,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,66,C,train,27.800364154100095,25.141241,0,1080.0,990.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.42000000000012,1.0,1.0,1,390.372405229613,0.6878679657422344,4
scenario_2_bedroom_voc_rise_ep09_d066,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,66,D,train,6.204417920689783,6.162738,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,82.42000000000012,1.0,1.0,1,74.05788414973495,-0.3940658344550283,0
scenario_2_bedroom_voc_rise_ep09_d069,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,69,A,train,5.934860334354641,6.2859545,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.18000000000012,1.0,1.0,1,73.59908198767016,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep09_d069,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,69,B,train,21.38344821055243,13.276842,-1,690.0,0.0,0.0,0.0,0.0,0.0,82.18000000000012,0.0,1.0,1,146.3503359794272,0.24433156391000296,3
scenario_2_bedroom_voc_rise_ep09_d069,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,69,C,train,26.89671216273134,24.976292,0,1170.0,1080.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,82.18000000000012,1.0,1.0,1,371.3553473972015,0.6000000001399598,4
scenario_2_bedroom_voc_rise_ep09_d069,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,69,D,train,6.935614324844341,6.2516403,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.18000000000012,1.0,1.0,1,75.37528987968972,-0.30616672605339806,0
scenario_2_bedroom_voc_rise_ep09_d072,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,72,A,train,6.701626813979771,6.2851157,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,81.94000000000013,1.0,1.0,1,74.7732172407957,-0.3999999998566819,0
scenario_2_bedroom_voc_rise_ep09_d072,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,72,B,train,21.72466473209101,13.093952,-1,780.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,81.94000000000013,1.0,1.0,1,143.4145101122133,-0.06577339418348496,0
scenario_2_bedroom_voc_rise_ep09_d072,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,72,C,train,27.045158903608176,24.447346,0,1260.0,1170.0,0.0,4.0,8.88888888888889,0.6577777777777778,81.94000000000013,1.0,1.0,1,353.39666170919554,0.687867965741788,4
scenario_2_bedroom_voc_rise_ep09_d072,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,72,D,train,6.345605340490435,6.2323246,0,0.0,0.0,0.0,0.0,0.0,0.0,81.94000000000013,0.0,1.0,1,76.44404898495168,0.005996737809834509,3
scenario_2_bedroom_voc_rise_ep09_d075,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,75,A,train,5.894574794743619,5.9907293,0,0.0,0.0,0.0,0.0,0.0,0.0,81.70000000000013,0.0,1.0,1,75.7127960628834,0.0,0
scenario_2_bedroom_voc_rise_ep09_d075,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,75,B,train,14.166739335812542,12.890631,0,30.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,81.70000000000013,1.0,1.0,1,140.47676934765445,-0.06372764801231068,0
scenario_2_bedroom_voc_rise_ep09_d075,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,75,C,train,26.694702923821,23.847189,0,1350.0,1260.0,0.0,4.0,8.88888888888889,0.6577777777777778,81.70000000000013,1.0,1.0,1,336.43272240648264,0.6878679657415415,4
scenario_2_bedroom_voc_rise_ep09_d075,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,75,D,train,5.7880708013377244,6.194867,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,81.70000000000013,1.0,1.0,1,77.28453490052698,-0.3939715429616528,0
scenario_2_bedroom_voc_rise_ep09_d078,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,78,A,train,6.076393381868379,6.2170525,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,81.46000000000014,1.0,1.0,1,76.43714598256724,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep09_d078,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,78,B,train,15.926445398319505,15.477996,0,120.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,81.46000000000014,1.0,1.0,1,137.54324383167796,-0.1495310237547251,0
scenario_2_bedroom_voc_rise_ep09_d078,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,78,C,train,26.77732671442079,24.009502,0,1440.0,1350.0,0.0,0.0,0.0,0.0,81.46000000000014,0.0,1.0,1,320.40387910797506,0.9999999999959012,4
scenario_2_bedroom_voc_rise_ep09_d078,scenario_2_bedroom_voc_rise_ep09,scenario_2_bedroom_voc_rise,78,D,train,5.839801654625278,6.1883683,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,81.46000000000014,1.0,1.0,1,77.91569859826427,-0.3060715661049309,0
scenario_2_bedroom_voc_rise_ep10_d012,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,12,A,test,4.527314625485304,5.9848957,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.04000000000002,1.0,1.0,1,44.56438436555322,0.4454477481430076,3
scenario_2_bedroom_voc_rise_ep10_d012,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,12,B,test,4.961434425873787,5.5772405,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,86.04000000000002,1.0,1.0,1,52.80537948629842,0.600000000113902,4
scenario_2_bedroom_voc_rise_ep10_d012,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,12,C,test,4.2805495372506055,14.389042,1,0.0,0.0,0.0,0.0,0.0,0.0,86.04000000000002,0.0,1.0,1,33.607241889755585,0.43526035081901854,2
scenario_2_bedroom_voc_rise_ep10_d012,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,12,D,test,3.098928155569618,7.306573,1,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,86.04000000000002,1.0,1.0,1,18.810710217334645,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep10_d015,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,15,A,test,4.224006098807211,5.664893,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,85.80000000000003,1.0,1.0,1,43.33671323766805,0.095570895135106,2
scenario_2_bedroom_voc_rise_ep10_d015,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,15,B,test,4.785501876737864,5.9379945,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.80000000000003,1.0,1.0,1,58.92698155385415,0.5030156048752387,3
scenario_2_bedroom_voc_rise_ep10_d015,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,15,C,test,5.053937506124661,8.744262,1,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.80000000000003,1.0,1.0,1,67.9448401977898,0.6878679657248786,4
scenario_2_bedroom_voc_rise_ep10_d015,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,15,D,test,2.872369865428285,4.567433,0,0.0,0.0,0.0,0.0,0.0,0.0,85.80000000000003,0.0,1.0,1,19.16072620377929,0.0,0
scenario_2_bedroom_voc_rise_ep10_d018,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,18,A,test,4.9022510553101535,5.550063,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.56000000000003,1.0,1.0,1,42.75182656260256,-0.11317762283241711,0
scenario_2_bedroom_voc_rise_ep10_d018,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,18,B,test,6.80037141530902,6.765564,0,0.0,0.0,0.0,0.0,0.0,0.0,85.56000000000003,0.0,1.0,1,65.70570612216011,0.40017495539515113,3
scenario_2_bedroom_voc_rise_ep10_d018,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,18,C,test,4.561176590129508,12.121349,1,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,85.56000000000003,1.0,1.0,1,134.1296928514471,0.6000000001345519,4
scenario_2_bedroom_voc_rise_ep10_d018,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,18,D,test,2.5182452871888947,4.071649,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.56000000000003,1.0,1.0,1,20.056452087111666,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep10_d021,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,21,A,test,5.2364841933829815,5.578934,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.32000000000004,1.0,1.0,1,43.18092735096889,-0.21411489959286378,0
scenario_2_bedroom_voc_rise_ep10_d021,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,21,B,test,7.974260917592526,10.143748,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,85.32000000000004,1.0,1.0,1,72.74651720996542,-0.1659668914415064,0
scenario_2_bedroom_voc_rise_ep10_d021,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,21,C,test,4.895882570653262,9.045421,1,0.0,0.0,0.0,0.0,0.0,0.0,85.32000000000004,0.0,1.0,1,239.2436008766739,0.9999999999953996,4
scenario_2_bedroom_voc_rise_ep10_d021,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,21,D,test,3.456951857806027,4.6234922,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.32000000000004,1.0,1.0,1,21.875088613106527,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep10_d024,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,24,A,test,4.242307061217164,5.7809205,0,0.0,0.0,0.0,0.0,0.0,0.0,85.08000000000004,0.0,1.0,1,44.452352143269536,0.0620333977227348,3
scenario_2_bedroom_voc_rise_ep10_d024,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,24,B,test,8.802621549909626,10.568526,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.08000000000004,1.0,1.0,1,80.15245464824648,-0.139378414345929,0
scenario_2_bedroom_voc_rise_ep10_d024,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,24,C,test,5.15925850828364,9.360932,1,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,85.08000000000004,1.0,1.0,1,346.8858479069638,0.6878679657422756,4
scenario_2_bedroom_voc_rise_ep10_d024,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,24,D,test,4.236608682521346,6.14278,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,85.08000000000004,1.0,1.0,1,24.450598048935035,-0.3999999998566819,0
scenario_2_bedroom_voc_rise_ep10_d027,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,27,A,test,4.834609916371496,5.7455516,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,84.84000000000005,1.0,1.0,1,46.88762344093129,-0.2704006890052636,0
scenario_2_bedroom_voc_rise_ep10_d027,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,27,B,test,8.699524516509403,11.291759,0,0.0,0.0,0.0,0.0,0.0,0.0,84.84000000000005,0.0,1.0,1,89.57309390428486,0.13659431974067018,3
scenario_2_bedroom_voc_rise_ep10_d027,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,27,C,test,4.226698607733083,10.934248,1,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,84.84000000000005,1.0,1.0,1,478.0795460805477,0.6000000001410959,4
scenario_2_bedroom_voc_rise_ep10_d027,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,27,D,test,3.454682844207948,4.236818,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,84.84000000000005,1.0,1.0,1,28.10977977126322,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep10_d030,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,30,A,test,4.448065130629894,5.611318,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,84.60000000000005,1.0,1.0,1,50.24438694192236,-0.36798342896615266,0
scenario_2_bedroom_voc_rise_ep10_d030,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,30,B,test,10.045495871297645,12.05418,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,84.60000000000005,1.0,1.0,1,98.4162542795134,-0.1926298313658641,0
scenario_2_bedroom_voc_rise_ep10_d030,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,30,C,test,10.664827856188296,36.511112,1,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,84.60000000000005,1.0,1.0,1,583.2412718807425,0.6878679657435609,4
scenario_2_bedroom_voc_rise_ep10_d030,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,30,D,test,3.256544076755524,4.662996,0,0.0,0.0,0.0,0.0,0.0,0.0,84.60000000000005,0.0,1.0,1,32.61522921263531,0.0,0
scenario_2_bedroom_voc_rise_ep10_d033,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,33,A,test,5.171418706596983,5.908633,0,0.0,0.0,0.0,0.0,0.0,0.0,84.36000000000006,0.0,1.0,1,54.24380584862456,0.02752620087453312,3
scenario_2_bedroom_voc_rise_ep10_d033,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,33,B,test,9.822644047823974,12.580347,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,84.36000000000006,1.0,1.0,1,108.00422709133431,-0.19519640878104305,0
scenario_2_bedroom_voc_rise_ep10_d033,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,33,C,test,21.622866679557983,33.435776,1,90.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,84.36000000000006,1.0,1.0,1,638.9763586286515,0.6878679657437139,4
scenario_2_bedroom_voc_rise_ep10_d033,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,33,D,test,4.142098153273435,4.7952447,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,84.36000000000006,1.0,1.0,1,37.69275252440798,-0.3999999998566819,0
scenario_2_bedroom_voc_rise_ep10_d036,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,36,A,test,4.858503710590998,5.761175,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,84.12000000000006,1.0,1.0,1,59.31062634292812,-0.28744540651108236,0
scenario_2_bedroom_voc_rise_ep10_d036,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,36,B,test,10.32225389670868,14.0736265,1,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,84.12000000000006,1.0,1.0,1,118.50638222688622,-0.2812708267361489,0
scenario_2_bedroom_voc_rise_ep10_d036,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,36,C,test,33.37415540629955,31.867949,0,180.0,90.0,0.0,0.0,0.0,0.0,84.12000000000006,0.0,1.0,1,673.2286361428212,0.9999999999984114,4
scenario_2_bedroom_voc_rise_ep10_d036,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,36,D,test,3.8472312281780456,4.747697,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,84.12000000000006,1.0,1.0,1,43.77145113614665,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep10_d039,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,39,A,test,4.715781077493773,5.8145714,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,83.88000000000007,1.0,1.0,1,63.40936199788439,-0.375233806769668,0
scenario_2_bedroom_voc_rise_ep10_d039,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,39,B,test,12.524357828341348,14.434721,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.88000000000007,1.0,1.0,1,127.78876151911504,-0.1780790649260565,0
scenario_2_bedroom_voc_rise_ep10_d039,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,39,C,test,37.127801906490205,31.745987,-1,270.0,180.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.88000000000007,1.0,1.0,1,637.9067443983058,0.6878679657436795,4
scenario_2_bedroom_voc_rise_ep10_d039,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,39,D,test,3.374065812152654,4.7459884,0,0.0,0.0,0.0,0.0,0.0,0.0,83.88000000000007,0.0,1.0,1,48.81992406035488,0.0,0
scenario_2_bedroom_voc_rise_ep10_d042,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,42,A,test,5.5379160676134624,6.1483207,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.64000000000007,1.0,1.0,1,67.07695949530398,-0.28728556393642457,0
scenario_2_bedroom_voc_rise_ep10_d042,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,42,B,test,12.8486515082324,14.983381,0,0.0,0.0,0.0,0.0,0.0,0.0,83.64000000000007,0.0,1.0,1,135.40469528180438,0.14878441236881418,3
scenario_2_bedroom_voc_rise_ep10_d042,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,42,C,test,35.26065769021048,30.987947,-1,360.0,270.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,83.64000000000007,1.0,1.0,1,604.6849883589432,0.6000000001415043,4
scenario_2_bedroom_voc_rise_ep10_d042,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,42,D,test,3.461906163038136,5.030027,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.64000000000007,1.0,1.0,1,53.37895038655461,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep10_d045,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,45,A,test,5.027547094536617,6.6159277,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.40000000000008,1.0,1.0,1,70.3798626112391,-0.28720456857229815,0
scenario_2_bedroom_voc_rise_ep10_d045,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,45,B,test,13.438535078951755,15.187536,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,83.40000000000008,1.0,1.0,1,142.91945061489105,-0.23447796066259544,0
scenario_2_bedroom_voc_rise_ep10_d045,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,45,C,test,33.34680261722823,30.56406,0,450.0,360.0,0.0,0.0,0.0,0.0,83.40000000000008,0.0,1.0,1,573.4672730725201,0.9999999999980619,4
scenario_2_bedroom_voc_rise_ep10_d045,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,45,D,test,4.332464952004725,5.564241,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.40000000000008,1.0,1.0,1,57.51856899651966,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep10_d048,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,48,A,test,6.307598124912893,6.181102,0,0.0,0.0,0.0,0.0,0.0,0.0,83.16000000000008,0.0,1.0,1,73.3197668805833,0.025009185477146527,3
scenario_2_bedroom_voc_rise_ep10_d048,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,48,B,test,13.22774184368425,16.894644,1,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.16000000000008,1.0,1.0,1,148.97818429361405,-0.1304345330338996,0
scenario_2_bedroom_voc_rise_ep10_d048,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,48,C,test,31.026679935182955,28.603539,0,540.0,450.0,0.0,4.0,8.88888888888889,0.6577777777777778,83.16000000000008,1.0,1.0,1,544.1031923633357,0.687867965743306,4
scenario_2_bedroom_voc_rise_ep10_d048,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,48,D,test,5.441622828165535,5.4918284,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,83.16000000000008,1.0,1.0,1,61.24384797743801,-0.3999999998566819,0
scenario_2_bedroom_voc_rise_ep10_d051,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,51,A,test,6.447641942874714,6.204253,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.92000000000009,1.0,1.0,1,75.93403906924914,-0.2870403982012574,0
scenario_2_bedroom_voc_rise_ep10_d051,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,51,B,test,16.5837641492847,21.271755,1,60.0,0.0,0.0,0.0,0.0,0.0,82.92000000000009,0.0,1.0,1,153.77914542702433,0.19735630788371464,3
scenario_2_bedroom_voc_rise_ep10_d051,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,51,C,test,31.058230266746744,28.002167,-1,630.0,540.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,82.92000000000009,1.0,1.0,1,516.4877781149339,0.6000000001411053,4
scenario_2_bedroom_voc_rise_ep10_d051,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,51,D,test,5.88985355036573,5.5323753,0,0.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.92000000000009,1.0,1.0,1,64.5953179228236,-0.312132034254623,0
scenario_2_bedroom_voc_rise_ep10_d054,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,54,A,test,5.733562450272,6.297002,0,0.0,0.0,0.0,5.656854249492381,12.57078722109418,0.9302382543609692,82.68000000000009,1.0,1.0,1,78.23036478343988,-0.3748251760416691,0
scenario_2_bedroom_voc_rise_ep10_d054,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,54,B,test,18.000362520480767,21.617458,1,150.0,0.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.68000000000009,1.0,1.0,1,156.90756638252697,-0.10092034604523942,0
scenario_2_bedroom_voc_rise_ep10_d054,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,54,C,test,30.01706759749198,26.87852,-1,720.0,630.0,0.0,4.0,8.88888888888889,0.6577777777777778,82.68000000000009,1.0,1.0,1,490.4955207247938,0.6878679657430125,4
scenario_2_bedroom_voc_rise_ep10_d054,scenario_2_bedroom_voc_rise_ep10,scenario_2_bedroom_voc_rise,54,D,test,5.197564152199267,5.719337,0,0.0,0.0,0.0,0.0,0.0,0.0,82.68000000000009,0.0,1.0,1,67.58363250828984,0.0,0
